怪物ID,模型id,触发脚本,攻击AI,显示名,技能类型,技能资源,目标特效,等级,目标特效,视野范围,获得经验,获得内功,血量,魔量,最小物防,最大物防,最小法防,最大法防,最小物攻,最大物攻,最小法攻,最大法攻,闪避,命中,等待时间,等待时间,移动速度,施放技能间隔时间,头像,喊话间隔,子类型,掉落组ID,巡逻范围,追击范围,是否可以被撞,切换目标ai类型,切换目标间隔,伤害系数,距离仇仇恨系数,编辑器目录,类型,怪物组别,传送点id,默认AI,巡逻速度,尸体消失时间,刷新时间,方向固定,暴击率,抗暴击,物理攻击减免,魔法减免,回血速度,是否显示刷新公告,是否显示掉落公告,BOSS积分,功能ID,功能参数,默认对话,是否会喊话,随机喊话,简单掉落ID,武器形象,翅膀形象,称号形象,采集时间,是否显示怪物归属,死亡是否显示墓碑
6009025,31091,default,50001,暗之祖玛教主,0,0,0,100,0,10,25000,5000,500000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿1,4,1007,0,default,20000,3000,417000,0,0,0,0,0,300,1,1,50,0,0,default,0,default,20006,0,0,0,0,0,1
6009026,31123,default,50011,暗之牛魔王,0,0,0,100,0,10,25000,5000,500000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿1,4,1008,0,default,20000,3000,417000,0,0,0,0,0,300,1,1,50,0,0,default,0,default,20006,0,0,0,0,0,1
6009027,31334,default,50033,暗之双头蛇王,0,0,0,100,0,10,25000,5000,500000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿1,4,1009,0,default,20000,3000,417000,0,0,0,0,0,300,1,1,50,0,0,default,0,default,20006,0,0,0,0,0,1
6009028,31084,default,50005,暗之冰封魔王,0,0,0,100,0,10,25000,5000,500000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿1,4,1010,0,default,20000,3000,417000,0,0,0,0,0,300,1,1,50,0,0,default,0,default,20006,0,0,0,0,0,1
#未知暗殿BOSS二期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6010019,31508,default,50001,暗之骷髅精灵,0,0,0,90,0,10,20000,4000,400000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿2,4,1001,0,default,20000,3000,357000,0,0,0,0,0,300,1,1,40,0,0,default,0,default,20005,0,0,0,0,0,1
6010020,31021,default,50006,暗之娜迦,0,0,0,90,0,10,20000,4000,400000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿2,4,1002,0,default,20000,3000,357000,0,0,0,0,0,300,1,1,40,0,0,default,0,default,20005,0,0,0,0,0,1
6010021,31599,default,50007,暗之触龙邪神,0,0,0,90,0,9,20000,4000,400000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40001,0,0,1,0,0,0,0,未知暗殿2,4,1003,0,default,20000,3000,357000,5,0,0,0,0,300,1,1,40,0,0,default,0,default,20005,0,0,0,0,0,1
6010022,31153,default,50001,暗之荒漠霸主,0,0,0,90,0,10,20000,4000,400000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿2,4,1004,0,default,20000,3000,357000,0,0,0,0,0,300,1,1,40,0,0,default,0,default,20005,0,0,0,0,0,1
6010023,31042,default,50008,暗之血炼猪魔,0,0,0,90,0,10,20000,4000,400000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿2,4,1005,0,default,20000,3000,357000,0,0,0,0,0,300,1,1,40,0,0,default,0,default,20005,0,0,0,0,0,1
6010024,31096,default,50001,暗之沃玛教主,0,0,0,100,0,10,25000,5000,500000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿2,4,1006,0,default,20000,3000,417000,0,0,0,0,0,300,1,1,50,0,0,default,0,default,20006,0,0,0,0,0,1
6010025,31091,default,50001,暗之祖玛教主,0,0,0,100,0,10,25000,5000,500000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿2,4,1007,0,default,20000,3000,417000,0,0,0,0,0,300,1,1,50,0,0,default,0,default,20006,0,0,0,0,0,1
6010026,31123,default,50011,暗之牛魔王,0,0,0,100,0,10,25000,5000,500000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿2,4,1008,0,default,20000,3000,417000,0,0,0,0,0,300,1,1,50,0,0,default,0,default,20006,0,0,0,0,0,1
6010027,31334,default,50033,暗之双头蛇王,0,0,0,100,0,10,25000,5000,500000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿2,4,1009,0,default,20000,3000,417000,0,0,0,0,0,300,1,1,50,0,0,default,0,default,20006,0,0,0,0,0,1
6010028,31084,default,50005,暗之冰封魔王,0,0,0,100,0,10,25000,5000,500000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿2,4,1010,0,default,20000,3000,417000,0,0,0,0,0,300,1,1,50,0,0,default,0,default,20006,0,0,0,0,0,1
#未知暗殿BOSS三期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011019,31508,default,50001,暗之骷髅精灵,0,0,0,90,0,10,40000,8000,800000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-1,4,1001,0,default,20000,3000,357000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011020,31021,default,50006,暗之娜迦,0,0,0,90,0,10,40000,8000,800000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-1,4,1002,0,default,20000,3000,357000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011021,31599,default,50007,暗之触龙邪神,0,0,0,90,0,9,40000,8000,800000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40001,0,0,1,0,0,0,0,未知暗殿3-1,4,1003,0,default,20000,3000,357000,5,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011022,31153,default,50001,暗之荒漠霸主,0,0,0,90,0,10,40000,8000,800000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-1,4,1004,0,default,20000,3000,357000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011023,31042,default,50008,暗之血炼猪魔,0,0,0,90,0,10,40000,8000,800000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-1,4,1005,0,default,20000,3000,357000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011024,31096,default,50001,暗之沃玛教主,0,0,0,100,0,10,50000,10000,1000000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-1,4,1006,0,default,20000,3000,417000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011025,31091,default,50001,暗之祖玛教主,0,0,0,100,0,10,50000,10000,1000000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-1,4,1007,0,default,20000,3000,417000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011026,31123,default,50011,暗之牛魔王,0,0,0,100,0,10,50000,10000,1000000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-1,4,1008,0,default,20000,3000,417000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011027,31334,default,50033,暗之双头蛇王,0,0,0,100,0,10,50000,10000,1000000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-1,4,1009,0,default,20000,3000,417000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011028,31084,default,50005,暗之冰封魔王,0,0,0,100,0,10,50000,10000,1000000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-1,4,1010,0,default,20000,3000,417000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
#未知暗殿BOSS四期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011029,31508,default,50001,暗之骷髅精灵,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-2,4,1001,0,default,20000,3000,597000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011030,31021,default,50006,暗之娜迦,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-2,4,1002,0,default,20000,3000,597000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011031,31599,default,50007,暗之触龙邪神,0,0,0,90,0,9,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,0,0,1,0,0,0,0,未知暗殿3-2,4,1003,0,default,20000,3000,597000,5,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011032,31153,default,50001,暗之荒漠霸主,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-2,4,1004,0,default,20000,3000,597000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011033,31042,default,50008,暗之血炼猪魔,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-2,4,1005,0,default,20000,3000,597000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011034,31096,default,50001,暗之沃玛教主,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-2,4,1006,0,default,20000,3000,717000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011035,31091,default,50001,暗之祖玛教主,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-2,4,1007,0,default,20000,3000,717000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011036,31123,default,50011,暗之牛魔王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-2,4,1008,0,default,20000,3000,717000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011037,31334,default,50033,暗之双头蛇王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-2,4,1009,0,default,20000,3000,717000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011038,31084,default,50005,暗之冰封魔王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-2,4,1010,0,default,20000,3000,717000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011039,31508,default,50001,暗之骷髅精灵,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-3,4,1001,0,default,20000,3000,717000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011040,31021,default,50006,暗之娜迦,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-3,4,1002,0,default,20000,3000,717000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011041,31599,default,50007,暗之触龙邪神,0,0,0,90,0,9,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,0,0,1,0,0,0,0,未知暗殿3-3,4,1003,0,default,20000,3000,717000,5,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011042,31153,default,50001,暗之荒漠霸主,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-3,4,1004,0,default,20000,3000,717000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011043,31042,default,50008,暗之血炼猪魔,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-3,4,1005,0,default,20000,3000,717000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011044,31096,default,50001,暗之沃玛教主,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-3,4,1006,0,default,20000,3000,897000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011045,31091,default,50001,暗之祖玛教主,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-3,4,1007,0,default,20000,3000,897000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011046,31123,default,50011,暗之牛魔王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-3,4,1008,0,default,20000,3000,897000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011047,31334,default,50033,暗之双头蛇王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-3,4,1009,0,default,20000,3000,897000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011048,31084,default,50005,暗之冰封魔王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-3,4,1010,0,default,20000,3000,897000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
#未知暗殿BOSS五期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011049,31508,default,50001,暗之骷髅精灵,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-4,4,1001,0,default,20000,3000,1197000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011050,31021,default,50006,暗之娜迦,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-4,4,1002,0,default,20000,3000,1197000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011051,31599,default,50007,暗之触龙邪神,0,0,0,90,0,9,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,0,0,1,0,0,0,0,未知暗殿3-4,4,1003,0,default,20000,3000,1197000,5,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011052,31153,default,50001,暗之荒漠霸主,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-4,4,1004,0,default,20000,3000,1197000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011053,31042,default,50008,暗之血炼猪魔,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-4,4,1005,0,default,20000,3000,1197000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011054,31096,default,50001,暗之沃玛教主,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-4,4,1006,0,default,20000,3000,1797000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011055,31091,default,50001,暗之祖玛教主,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-4,4,1007,0,default,20000,3000,1797000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011056,31123,default,50011,暗之牛魔王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-4,4,1008,0,default,20000,3000,1797000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011057,31334,default,50033,暗之双头蛇王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-4,4,1009,0,default,20000,3000,1797000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011058,31084,default,50005,暗之冰封魔王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-4,4,1010,0,default,20000,3000,1797000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
#未知暗殿BOSS六期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011059,31508,default,50001,暗之骷髅精灵,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-5,4,1001,0,default,20000,3000,1797000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011060,31021,default,50006,暗之娜迦,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-5,4,1002,0,default,20000,3000,1797000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011061,31599,default,50007,暗之触龙邪神,0,0,0,90,0,9,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,0,0,1,0,0,0,0,未知暗殿3-5,4,1003,0,default,20000,3000,1797000,5,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011062,31153,default,50001,暗之荒漠霸主,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-5,4,1004,0,default,20000,3000,1797000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011063,31042,default,50008,暗之血炼猪魔,0,0,0,90,0,10,40000,8000,800000,0,149,149,139,139,900,1600,900,1600,10,15,0,0,1,1500,0,0,4002,40001,3,15,1,0,0,0,0,未知暗殿3-5,4,1005,0,default,20000,3000,1797000,0,0,0,0,0,450,1,1,80,0,0,default,0,default,20005,0,0,0,0,0,1
6011064,31096,default,50001,暗之沃玛教主,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-5,4,1006,0,default,20000,3000,3597000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011065,31091,default,50001,暗之祖玛教主,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-5,4,1007,0,default,20000,3000,3597000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011066,31123,default,50011,暗之牛魔王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-5,4,1008,0,default,20000,3000,3597000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011067,31334,default,50033,暗之双头蛇王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-5,4,1009,0,default,20000,3000,3597000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
6011068,31084,default,50005,暗之冰封魔王,0,0,0,100,0,10,50000,10000,1000000,0,212,212,199,199,1200,2000,1200,2000,10,15,0,0,1,1500,0,0,4002,40002,3,15,1,0,0,0,0,未知暗殿3-5,4,1010,0,default,20000,3000,3597000,0,0,0,0,0,450,1,1,100,0,0,default,0,default,20006,0,0,0,0,0,1
#挂机地图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001001,31038,default,50001,黑野猪,0,0,0,50,0,7,300,85,6000,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,普通挂机,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8001002,31038,default,50001,黑野猪,0,0,0,55,0,7,407,106,8150,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,普通挂机,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8001003,31031,default,50001,红野猪,0,0,0,60,0,7,515,128,10300,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,普通挂机,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8001004,31553,default,50001,蝎蛇,0,0,0,65,0,7,645,150,12900,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,普通挂机,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8001005,31549,default,50001,墓穴恶蛆,0,0,0,70,0,7,775,172,15500,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,普通挂机,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8001006,31097,default,50001,契蛾,0,0,0,75,0,7,937,196,18750,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,普通挂机,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8002001,31038,default,50001,黑野猪,0,0,0,54,0,7,386,102,7720,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,VIP1,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8002002,31038,default,50001,黑野猪,0,0,0,59,0,7,493,123,9870,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,VIP1,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8002003,31031,default,50001,红野猪,0,0,0,64,0,7,619,145,12380,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,VIP1,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8002004,31553,default,50001,蝎蛇,0,0,0,69,0,7,749,167,14980,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,VIP1,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8002005,31549,default,50001,墓穴恶蛆,0,0,0,74,0,7,905,191,18100,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,VIP1,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8002006,31097,default,50001,契蛾,0,0,0,79,0,7,1067,215,21350,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,VIP1,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
8003001,31038,default,50001,黑野猪,0,0,0,58,0,7,472,119,9440,0,0,0,0,0,0,0,0,0,10,15,1000,1200,1,1300,0,0,4001,0,3,7,0,0,0,0,0,VIP2,4,0,0,default,60000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
